true_log_time,prob_flip,prob_rwd,rand_flip,rand_reward,model,score,active_side,side,active_side_poke,reward,protocol,streak,turn,action,outcome,monster_life
2026-04-07T16:25:13.391522,0.15,0.45,,,qwen/qwen3.5-flash-02-23,0,0,1,0,0,protocol-1,0,1,travel,arrived,400
2026-04-07T16:25:21.453934,0.15,0.45,,,qwen/qwen3.5-flash-02-23,0,0,1,0,0,protocol-1,0,2,fire,miss,400
2026-04-07T16:25:29.149067,0.15,0.45,,,qwen/qwen3.5-flash-02-23,0,0,0,1,0,protocol-1,1,3,travel,arrived,400
2026-04-07T16:25:38.576608,0.15,0.45,0.8584914088588266,0.3747972149802917,qwen/qwen3.5-flash-02-23,10,0,0,1,1,protocol-1,0,4,fire,hit,390
2026-04-07T16:25:46.481624,0.15,0.45,0.2676610399921303,0.708913783737391,qwen/qwen3.5-flash-02-23,10,0,0,1,0,protocol-1,1,5,fire,miss,390
2026-04-07T16:25:50.860791,0.15,0.45,0.638708995509301,0.7557196163183023,qwen/qwen3.5-flash-02-23,10,0,0,1,0,protocol-1,2,6,fire,miss,390
2026-04-07T16:25:58.534341,0.15,0.45,0.8050924912366246,0.4412153800815588,qwen/qwen3.5-flash-02-23,20,0,0,1,1,protocol-1,3,7,fire,hit,380
2026-04-07T16:26:04.584224,0.15,0.45,0.8465907204179659,0.6002188346674461,qwen/qwen3.5-flash-02-23,20,0,0,1,0,protocol-1,4,8,fire,miss,380
2026-04-07T16:26:10.990228,0.15,0.45,0.718307218903986,0.07548514567714437,qwen/qwen3.5-flash-02-23,30,0,0,1,1,protocol-1,5,9,fire,hit,370
2026-04-07T16:26:19.152368,0.15,0.45,0.0648480393437264,0.2691904218531991,qwen/qwen3.5-flash-02-23,40,0,0,1,1,protocol-1,6,10,fire,hit,360
2026-04-07T16:26:24.395000,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,7,11,fire,miss,360
2026-04-07T16:26:32.892759,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,8,12,fire,miss,360
2026-04-07T16:26:41.650998,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,9,13,fire,miss,360
2026-04-07T16:26:48.376357,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,10,14,fire,miss,360
2026-04-07T16:26:57.117035,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,11,15,fire,miss,360
2026-04-07T16:27:04.561134,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,12,16,fire,miss,360
2026-04-07T16:27:10.687646,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,13,17,fire,miss,360
2026-04-07T16:27:15.421251,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,14,18,fire,miss,360
2026-04-07T16:27:22.873420,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,15,19,fire,miss,360
2026-04-07T16:27:28.607844,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,0,0,0,protocol-1,16,20,fire,miss,360
2026-04-07T16:27:36.213970,0.15,0.45,,,qwen/qwen3.5-flash-02-23,40,1,1,1,0,protocol-1,17,21,travel,arrived,360
2026-04-07T16:27:42.374140,0.15,0.45,0.3222825996232547,0.2956633920676931,qwen/qwen3.5-flash-02-23,50,1,1,1,1,protocol-1,0,22,fire,hit,350
2026-04-07T16:27:51.026482,0.15,0.45,0.2772951228755084,0.459123287959583,qwen/qwen3.5-flash-02-23,50,1,1,1,0,protocol-1,1,23,fire,miss,350
2026-04-07T16:27:58.870825,0.15,0.45,0.5041050114024556,0.5061799909329251,qwen/qwen3.5-flash-02-23,50,1,1,1,0,protocol-1,2,24,fire,miss,350
2026-04-07T16:28:06.731719,0.15,0.45,0.12298599746534344,0.9477528827181338,qwen/qwen3.5-flash-02-23,50,1,1,1,0,protocol-1,3,25,fire,miss,350
2026-04-07T16:28:14.000075,0.15,0.45,,,qwen/qwen3.5-flash-02-23,50,0,1,0,0,protocol-1,4,26,fire,miss,350
2026-04-07T16:28:21.920294,0.15,0.45,,,qwen/qwen3.5-flash-02-23,50,0,1,0,0,protocol-1,5,27,fire,miss,350
2026-04-07T16:28:29.018829,0.15,0.45,,,qwen/qwen3.5-flash-02-23,50,0,1,0,0,protocol-1,6,28,fire,miss,350
2026-04-07T16:28:36.471037,0.15,0.45,,,qwen/qwen3.5-flash-02-23,50,0,0,1,0,protocol-1,7,29,travel,arrived,350
2026-04-07T16:28:43.415861,0.15,0.45,0.5971605089119318,0.03237372140200989,qwen/qwen3.5-flash-02-23,60,0,0,1,1,protocol-1,0,30,fire,hit,340
2026-04-07T16:28:50.451279,0.15,0.45,0.3920440117731956,0.07548493416014679,qwen/qwen3.5-flash-02-23,70,0,0,1,1,protocol-1,1,31,fire,hit,330
2026-04-07T16:28:57.592955,0.15,0.45,0.5226311614371506,0.14181086702674217,qwen/qwen3.5-flash-02-23,80,0,0,1,1,protocol-1,2,32,fire,hit,320
2026-04-07T16:29:03.784552,0.15,0.45,0.46881433266503125,0.2516338726677664,qwen/qwen3.5-flash-02-23,90,0,0,1,1,protocol-1,3,33,fire,hit,310
2026-04-07T16:29:10.785568,0.15,0.45,0.6625393947422145,0.8912181715288686,qwen/qwen3.5-flash-02-23,90,0,0,1,0,protocol-1,4,34,fire,miss,310
2026-04-07T16:29:18.419164,0.15,0.45,0.5061965166689858,0.8300605999639769,qwen/qwen3.5-flash-02-23,90,0,0,1,0,protocol-1,5,35,fire,miss,310
2026-04-07T16:29:26.639638,0.15,0.45,0.6234405762325921,0.3079840854075203,qwen/qwen3.5-flash-02-23,100,0,0,1,1,protocol-1,6,36,fire,hit,300
2026-04-07T16:29:34.620913,0.15,0.45,0.22322370322820295,0.33457287290926085,qwen/qwen3.5-flash-02-23,110,0,0,1,1,protocol-1,7,37,fire,hit,290
2026-04-07T16:29:41.606771,0.15,0.45,0.36468536071160296,0.04932709909011479,qwen/qwen3.5-flash-02-23,120,0,0,1,1,protocol-1,8,38,fire,hit,280
2026-04-07T16:29:48.882653,0.15,0.45,0.7612654776459622,0.909729783471075,qwen/qwen3.5-flash-02-23,120,0,0,1,0,protocol-1,9,39,fire,miss,280
2026-04-07T16:29:55.920296,0.15,0.45,0.6226818817159585,0.43380687111451666,qwen/qwen3.5-flash-02-23,130,0,0,1,1,protocol-1,10,40,fire,hit,270
2026-04-07T16:30:04.889709,0.15,0.45,0.02987296332642253,0.9161500352807632,qwen/qwen3.5-flash-02-23,130,0,0,1,0,protocol-1,11,41,fire,miss,270
2026-04-07T16:30:12.101284,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,0,0,0,protocol-1,12,42,fire,miss,270
2026-04-07T16:30:19.657233,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,0,0,0,protocol-1,13,43,fire,miss,270
2026-04-07T16:30:27.099672,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,1,1,0,protocol-1,14,44,travel,arrived,270
2026-04-07T16:30:36.043877,0.15,0.45,0.7787399405503614,0.5006846796089974,qwen/qwen3.5-flash-02-23,130,1,1,1,0,protocol-1,0,45,fire,miss,270
2026-04-07T16:30:43.529197,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,0,0,0,protocol-1,1,46,travel,arrived,270
2026-04-07T16:30:51.407065,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,0,0,0,protocol-1,0,47,fire,miss,270
2026-04-07T16:30:59.082129,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,0,0,0,protocol-1,1,48,fire,miss,270
2026-04-07T16:31:08.149846,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,0,0,0,protocol-1,2,49,fire,miss,270
2026-04-07T16:31:15.383985,0.15,0.45,,,qwen/qwen3.5-flash-02-23,130,1,1,1,0,protocol-1,3,50,travel,arrived,270
2026-04-07T16:31:22.081998,0.15,0.45,0.5930580409701571,0.16312730506552597,qwen/qwen3.5-flash-02-23,140,1,1,1,1,protocol-1,0,51,fire,hit,260
2026-04-07T16:31:29.191500,0.15,0.45,0.7751691575652107,0.5884169691655419,qwen/qwen3.5-flash-02-23,140,1,1,1,0,protocol-1,1,52,fire,miss,260
2026-04-07T16:31:35.684908,0.15,0.45,0.5515605572936643,0.1975326410170386,qwen/qwen3.5-flash-02-23,150,1,1,1,1,protocol-1,2,53,fire,hit,250
2026-04-07T16:31:43.495660,0.15,0.45,0.7478458126823776,0.23422112302096443,qwen/qwen3.5-flash-02-23,160,1,1,1,1,protocol-1,3,54,fire,hit,240
2026-04-07T16:31:50.615182,0.15,0.45,0.9779591173050242,0.3656284323904242,qwen/qwen3.5-flash-02-23,170,1,1,1,1,protocol-1,4,55,fire,hit,230
2026-04-07T16:31:57.763307,0.15,0.45,0.5402753078319142,0.024909829820001783,qwen/qwen3.5-flash-02-23,180,1,1,1,1,protocol-1,5,56,fire,hit,220
2026-04-07T16:32:03.959889,0.15,0.45,0.6762737248367401,0.42705421682127365,qwen/qwen3.5-flash-02-23,190,1,1,1,1,protocol-1,6,57,fire,hit,210
2026-04-07T16:32:13.382269,0.15,0.45,0.8831294414521929,0.9713717813982459,qwen/qwen3.5-flash-02-23,190,1,1,1,0,protocol-1,7,58,fire,miss,210
2026-04-07T16:32:20.357432,0.15,0.45,0.4956012650489737,0.03342012075099887,qwen/qwen3.5-flash-02-23,200,1,1,1,1,protocol-1,8,59,fire,hit,200
2026-04-07T16:32:26.412786,0.15,0.45,0.02831848953091598,0.8382045553302917,qwen/qwen3.5-flash-02-23,200,1,1,1,0,protocol-1,9,60,fire,miss,200
2026-04-07T16:32:33.961421,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,10,61,fire,miss,200
2026-04-07T16:32:41.764925,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,11,62,travel,arrived,200
2026-04-07T16:32:50.089140,0.15,0.45,0.9208083868591982,0.9568586125682751,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,0,63,fire,miss,200
2026-04-07T16:32:56.612312,0.15,0.45,0.5661352222109249,0.6328200655219873,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,1,64,fire,miss,200
2026-04-07T16:33:04.037256,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,2,65,travel,arrived,200
2026-04-07T16:33:11.379860,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,0,66,fire,miss,200
2026-04-07T16:33:19.929911,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,1,67,fire,miss,200
2026-04-07T16:33:27.140851,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,2,68,fire,miss,200
2026-04-07T16:33:34.611006,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,3,69,travel,arrived,200
2026-04-07T16:33:41.833818,0.15,0.45,0.7629424055777224,0.5535403230957935,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,0,70,fire,miss,200
2026-04-07T16:33:48.819861,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,1,71,travel,arrived,200
2026-04-07T16:33:57.614719,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,0,72,fire,miss,200
2026-04-07T16:34:04.704446,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,1,73,fire,miss,200
2026-04-07T16:34:11.132661,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,2,74,fire,miss,200
2026-04-07T16:34:18.462131,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,3,75,fire,miss,200
2026-04-07T16:34:26.833453,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,4,76,travel,arrived,200
2026-04-07T16:34:34.006029,0.15,0.45,0.9497037526383099,0.7219481874421091,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,0,77,fire,miss,200
2026-04-07T16:34:39.757652,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,1,78,travel,arrived,200
2026-04-07T16:34:48.175301,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,0,79,fire,miss,200
2026-04-07T16:34:55.375661,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,1,80,fire,miss,200
2026-04-07T16:35:03.309270,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,2,81,fire,miss,200
2026-04-07T16:35:10.360779,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,3,82,fire,miss,200
2026-04-07T16:35:17.360278,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,1,0,0,protocol-1,4,83,fire,miss,200
2026-04-07T16:35:25.780827,0.15,0.45,,,qwen/qwen3.5-flash-02-23,200,0,0,1,0,protocol-1,5,84,travel,arrived,200
2026-04-07T16:35:34.720932,0.15,0.45,0.07443545621613668,0.16969561417017665,qwen/qwen3.5-flash-02-23,210,0,0,1,1,protocol-1,0,85,fire,hit,190
2026-04-07T16:35:40.304921,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,1,86,fire,miss,190
2026-04-07T16:35:48.067489,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,2,87,fire,miss,190
2026-04-07T16:35:55.740350,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,3,88,fire,miss,190
2026-04-07T16:36:03.137647,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,4,89,fire,miss,190
2026-04-07T16:36:10.802730,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,1,1,0,protocol-1,5,90,travel,arrived,190
2026-04-07T16:36:18.730036,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,0,91,travel,arrived,190
2026-04-07T16:36:26.775924,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,0,92,fire,miss,190
2026-04-07T16:36:34.256497,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,1,93,fire,miss,190
2026-04-07T16:36:43.911598,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,0,0,0,protocol-1,2,94,fire,miss,190
2026-04-07T16:36:52.680074,0.15,0.45,,,qwen/qwen3.5-flash-02-23,210,1,1,1,0,protocol-1,3,95,travel,arrived,190
2026-04-07T16:37:00.990634,0.15,0.45,0.49200207445803446,0.12570565565537273,qwen/qwen3.5-flash-02-23,220,1,1,1,1,protocol-1,0,96,fire,hit,180
2026-04-07T16:37:08.683818,0.15,0.45,0.3390252356430976,0.014418421994573216,qwen/qwen3.5-flash-02-23,230,1,1,1,1,protocol-1,1,97,fire,hit,170
2026-04-07T16:37:14.817594,0.15,0.45,0.47387768277313846,0.9979413940848616,qwen/qwen3.5-flash-02-23,230,1,1,1,0,protocol-1,2,98,fire,miss,170
2026-04-07T16:37:21.651550,0.15,0.45,0.07638380692869362,0.4280276549152958,qwen/qwen3.5-flash-02-23,240,1,1,1,1,protocol-1,3,99,fire,hit,160
2026-04-07T16:37:30.310883,0.15,0.45,,,qwen/qwen3.5-flash-02-23,240,0,1,0,0,protocol-1,4,100,fire,miss,160
2026-04-07T16:37:37.264394,0.15,0.45,,,qwen/qwen3.5-flash-02-23,240,0,1,0,0,protocol-1,5,101,fire,miss,160
2026-04-07T16:37:44.816521,0.15,0.45,,,qwen/qwen3.5-flash-02-23,240,0,1,0,0,protocol-1,6,102,fire,miss,160
2026-04-07T16:37:56.748354,0.15,0.45,,,qwen/qwen3.5-flash-02-23,240,0,0,1,0,protocol-1,7,103,travel,arrived,160
2026-04-07T16:38:04.157890,0.15,0.45,0.048056949413491146,0.40781217146667526,qwen/qwen3.5-flash-02-23,250,0,0,1,1,protocol-1,0,104,fire,hit,150
2026-04-07T16:38:11.333720,0.15,0.45,,,qwen/qwen3.5-flash-02-23,250,1,0,0,0,protocol-1,1,105,fire,miss,150
2026-04-07T16:38:20.187440,0.15,0.45,,,qwen/qwen3.5-flash-02-23,250,1,0,0,0,protocol-1,2,106,fire,miss,150
2026-04-07T16:38:28.181253,0.15,0.45,,,qwen/qwen3.5-flash-02-23,250,1,1,1,0,protocol-1,3,107,travel,arrived,150
2026-04-07T16:38:35.143652,0.15,0.45,0.9365349356026167,0.2766047999860869,qwen/qwen3.5-flash-02-23,260,1,1,1,1,protocol-1,0,108,fire,hit,140
2026-04-07T16:38:42.236443,0.15,0.45,0.34066216881290456,0.014679837089150438,qwen/qwen3.5-flash-02-23,270,1,1,1,1,protocol-1,1,109,fire,hit,130
2026-04-07T16:38:49.374669,0.15,0.45,0.5581957298218153,0.49071841154382534,qwen/qwen3.5-flash-02-23,270,1,1,1,0,protocol-1,2,110,fire,miss,130
2026-04-07T16:38:58.154401,0.15,0.45,0.16107875605344046,0.7091981570796063,qwen/qwen3.5-flash-02-23,270,1,1,1,0,protocol-1,3,111,fire,miss,130
2026-04-07T16:39:04.879071,0.15,0.45,0.5575206464520697,0.6326172691802409,qwen/qwen3.5-flash-02-23,270,1,1,1,0,protocol-1,4,112,fire,miss,130
2026-04-07T16:39:12.474575,0.15,0.45,0.6291915825766572,0.600391554474896,qwen/qwen3.5-flash-02-23,270,1,1,1,0,protocol-1,5,113,fire,miss,130
2026-04-07T16:39:19.957054,0.15,0.45,,,qwen/qwen3.5-flash-02-23,270,1,0,0,0,protocol-1,6,114,travel,arrived,130
2026-04-07T16:39:29.054065,0.15,0.45,,,qwen/qwen3.5-flash-02-23,270,1,0,0,0,protocol-1,0,115,fire,miss,130
2026-04-07T16:39:36.839816,0.15,0.45,,,qwen/qwen3.5-flash-02-23,270,1,0,0,0,protocol-1,1,116,fire,miss,130
