true_log_time,prob_flip,prob_rwd,rand_flip,rand_reward,model,score,active_side,side,active_side_poke,reward,protocol,streak,turn,action,outcome,monster_life
2026-04-07T22:34:35.838573,0.15,0.45,,,qwen/qwen3.5-flash-02-23,0,1,1,1,0,protocol-1,0,1,travel,arrived,400
2026-04-07T22:34:45.252468,0.15,0.45,0.5522894498850219,0.8384903483257367,qwen/qwen3.5-flash-02-23,0,1,1,1,0,protocol-1,0,2,fire,miss,400
2026-04-07T22:34:49.312677,0.15,0.45,,,qwen/qwen3.5-flash-02-23,0,1,0,0,0,protocol-1,1,3,travel,arrived,400
2026-04-07T22:34:54.660736,0.15,0.45,,,qwen/qwen3.5-flash-02-23,0,1,0,0,0,protocol-1,0,4,fire,miss,400
2026-04-07T22:35:07.487282,0.15,0.45,,,qwen/qwen3.5-flash-02-23,0,1,1,1,0,protocol-1,1,5,travel,arrived,400
2026-04-07T22:35:20.204719,0.15,0.45,0.993610823388394,0.24607951060848088,qwen/qwen3.5-flash-02-23,10,1,1,1,1,protocol-1,0,6,fire,hit,390
2026-04-07T22:35:31.732683,0.15,0.45,0.2558376634594606,0.8325989883566546,qwen/qwen3.5-flash-02-23,10,1,1,1,0,protocol-1,1,7,fire,miss,390
2026-04-07T22:35:36.639791,0.15,0.45,0.5482897383560827,0.8672670975132193,qwen/qwen3.5-flash-02-23,10,1,1,1,0,protocol-1,2,8,fire,miss,390
2026-04-07T22:35:42.593280,0.15,0.45,0.6959385614701741,0.4636209810634845,qwen/qwen3.5-flash-02-23,10,1,1,1,0,protocol-1,3,9,fire,miss,390
2026-04-07T22:35:50.405017,0.15,0.45,0.3424141078149108,0.5235070260533942,qwen/qwen3.5-flash-02-23,10,1,1,1,0,protocol-1,4,10,fire,miss,390
2026-04-07T22:35:55.866648,0.15,0.45,0.3867697790020551,0.6606424775736116,qwen/qwen3.5-flash-02-23,10,1,1,1,0,protocol-1,5,11,fire,miss,390
2026-04-07T22:36:01.598522,0.15,0.45,0.6972304655898005,0.2776961803726399,qwen/qwen3.5-flash-02-23,20,1,1,1,1,protocol-1,6,12,fire,hit,380
2026-04-07T22:36:07.103628,0.15,0.45,0.1138929056252882,0.007602996025780739,qwen/qwen3.5-flash-02-23,30,1,1,1,1,protocol-1,7,13,fire,hit,370
2026-04-07T22:36:17.490780,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,8,14,fire,miss,370
2026-04-07T22:36:21.808234,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,9,15,fire,miss,370
2026-04-07T22:36:30.658581,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,10,16,fire,miss,370
2026-04-07T22:36:35.858047,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,11,17,fire,miss,370
2026-04-07T22:36:46.164636,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,12,18,fire,miss,370
2026-04-07T22:36:59.239344,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,13,19,fire,miss,370
2026-04-07T22:37:05.660824,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,14,20,fire,miss,370
2026-04-07T22:37:14.360868,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,15,21,fire,miss,370
2026-04-07T22:37:21.853696,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,1,0,0,protocol-1,16,22,fire,miss,370
2026-04-07T22:37:33.659494,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,0,0,1,0,protocol-1,17,23,travel,arrived,370
2026-04-07T22:37:39.751200,0.15,0.45,0.03259210644486621,0.5389328469202084,qwen/qwen3.5-flash-02-23,30,0,0,1,0,protocol-1,0,24,fire,miss,370
2026-04-07T22:37:51.099613,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,1,1,1,0,protocol-1,1,25,travel,arrived,370
2026-04-07T22:38:02.925829,0.15,0.45,0.9434554739119971,0.6759719760313361,qwen/qwen3.5-flash-02-23,30,1,1,1,0,protocol-1,0,26,fire,miss,370
2026-04-07T22:38:14.273720,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,1,0,0,0,protocol-1,1,27,travel,arrived,370
2026-04-07T22:38:25.831914,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,1,0,0,0,protocol-1,0,28,fire,miss,370
2026-04-07T22:38:37.956340,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,1,0,0,0,protocol-1,1,29,fire,miss,370
2026-04-07T22:38:48.431765,0.15,0.45,,,qwen/qwen3.5-flash-02-23,30,1,1,1,0,protocol-1,2,30,travel,arrived,370
2026-04-07T22:38:53.965461,0.15,0.45,0.29968791728622757,0.34727400255084473,qwen/qwen3.5-flash-02-23,40,1,1,1,1,protocol-1,0,31,fire,hit,360
2026-04-07T22:39:02.365500,0.15,0.45,0.7933848569275825,0.449044449520699,qwen/qwen3.5-flash-02-23,50,1,1,1,1,protocol-1,1,32,fire,hit,350
2026-04-07T22:39:10.717322,0.15,0.45,0.6486851885414917,0.8560215291538662,qwen/qwen3.5-flash-02-23,50,1,1,1,0,protocol-1,2,33,fire,miss,350
2026-04-07T22:39:19.244946,0.15,0.45,0.02947363583864482,0.7642794308087824,qwen/qwen3.5-flash-02-23,50,1,1,1,0,protocol-1,3,34,fire,miss,350
