true_log_time,prob_flip,prob_rwd,rand_flip,rand_reward,model,score,active_side,side,active_side_poke,reward,protocol,streak,turn,action,outcome,monster_life
2026-04-02T00:28:31.246355,0.15,0.45,,,claude-sonnet-4-6,0,1,1,1,0,human_no_feedback,0,1,travel,arrived,1000
2026-04-02T00:28:32.346186,0.15,0.45,0.052791584495197164,0.802642958733211,claude-sonnet-4-6,0,1,1,1,0,human_no_feedback,0,2,fire,miss,1000
2026-04-02T00:28:33.489410,0.15,0.45,,,claude-sonnet-4-6,0,0,0,1,0,human_no_feedback,1,3,travel,arrived,1000
2026-04-02T00:28:34.737959,0.15,0.45,0.13583527895632885,0.3997671843438648,claude-sonnet-4-6,4,0,0,1,1,human_no_feedback,0,4,fire,hit,996
2026-04-02T00:28:36.477388,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,1,5,fire,miss,996
2026-04-02T00:28:38.105745,0.15,0.45,,,claude-sonnet-4-6,4,1,1,1,0,human_no_feedback,2,6,travel,arrived,996
2026-04-02T00:28:39.512217,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,0,7,travel,arrived,996
2026-04-02T00:28:40.634455,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,0,8,fire,miss,996
2026-04-02T00:28:42.223850,0.15,0.45,,,claude-sonnet-4-6,4,1,1,1,0,human_no_feedback,1,9,travel,arrived,996
2026-04-02T00:28:43.867575,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,0,10,travel,arrived,996
2026-04-02T00:28:45.447744,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,0,11,fire,miss,996
2026-04-02T00:28:46.539617,0.15,0.45,,,claude-sonnet-4-6,4,1,1,1,0,human_no_feedback,1,12,travel,arrived,996
2026-04-02T00:28:48.043826,0.15,0.45,0.3628653320302979,0.49950949586235427,claude-sonnet-4-6,4,1,1,1,0,human_no_feedback,0,13,fire,miss,996
2026-04-02T00:28:50.531651,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,1,14,travel,arrived,996
2026-04-02T00:28:51.746194,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,0,15,fire,miss,996
2026-04-02T00:28:53.350922,0.15,0.45,,,claude-sonnet-4-6,4,1,1,1,0,human_no_feedback,1,16,travel,arrived,996
2026-04-02T00:28:55.015829,0.15,0.45,0.49342688207733476,0.827819215647496,claude-sonnet-4-6,4,1,1,1,0,human_no_feedback,0,17,fire,miss,996
2026-04-02T00:28:56.742914,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,1,18,travel,arrived,996
2026-04-02T00:28:58.057825,0.15,0.45,,,claude-sonnet-4-6,4,1,0,0,0,human_no_feedback,0,19,fire,miss,996
2026-04-02T00:28:59.199590,0.15,0.45,,,claude-sonnet-4-6,4,1,1,1,0,human_no_feedback,1,20,travel,arrived,996
